lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type
22379456,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379457,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379458,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379459,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379460,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379461,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379462,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379463,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379464,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379465,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379466,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379467,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379468,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379469,smtWeld,smtWeld,SMT,15,4,0.0,expand
22379470,smtWeld,smtWeld,SMT,10,4,0.0,expand
22379471,smtWeld,smtWeld,SMT,10,4,0.0,expand
22379472,smtWeld,smtWeld,SMT,10,4,0.0,expand
22379473,smtWeld,smtWeld,SMT,10,4,0.0,expand
22379474,smtWeld,smtWeld,SMT,10,4,0.0,expand
22379475,smtWeld,smtWeld,SMT,10,4,0.0,expand
22388837,smtWeld,smtWeld,SMT,10,4,0.0,expand
22392482,smtWeld,smtWeld,SMT,10,4,0.0,expand
22395515,smtWeld,smtWeld,SMT,20,8,0.0,expand
22395516,smtWeld,smtWeld,SMT,20,8,0.0,expand
22395517,smtWeld,smtWeld,SMT,5,4,0.0,expand
22395518,smtWeld,smtWeld,SMT,5,4,0.0,expand
22395519,smtWeld,smtWeld,SMT,20,10,0.0,expand
22395520,smtWeld,smtWeld,SMT,5,4,0.0,expand
22395521,smtWeld,smtWeld,SMT,10,4,0.0,expand
22395522,smtWeld,smtWeld,SMT,10,4,0.0,expand
22395523,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395524,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395525,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395526,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395527,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395528,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395529,smtWeld,smtWeld,SMT,5,4,0.0,expand
22395530,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395531,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395532,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395533,smtWeld,smtWeld,SMT,5,4,0.0,expand
22395534,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395535,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395536,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395537,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395538,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395539,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395540,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395541,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395542,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395543,smtWeld,smtWeld,SMT,10,4,0.0,expand
22395546,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395547,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395549,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395550,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395551,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395553,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395554,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395555,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395556,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395557,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395558,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395559,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395560,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395561,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395562,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395563,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395564,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395565,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395566,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395567,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395568,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395569,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395570,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395571,smtWeld,smtWeld,SMT,15,4,0.0,expand
22395572,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395573,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395574,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395575,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395576,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395577,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395578,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395579,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395580,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395581,smtWeld,smtWeld,SMT,20,6,0.0,expand
22395582,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399881,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399882,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399883,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399885,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399886,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399887,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399888,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399889,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399890,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399891,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399892,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399893,smtWeld,smtWeld,SMT,20,6,0.0,expand
22399894,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399895,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399896,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399897,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399898,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399899,smtWeld,smtWeld,SMT,15,4,0.0,expand
22399900,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435086,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435087,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435088,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435089,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435090,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435091,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435092,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435093,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435094,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435095,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435096,smtWeld,smtWeld,SMT,5,4,0.0,expand
22435097,smtWeld,smtWeld,SMT,15,4,0.0,expand
22435098,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466338,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466339,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466340,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466341,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466342,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466343,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466344,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466345,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466346,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466347,smtWeld,smtWeld,SMT,5,4,0.0,expand
22466348,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466349,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466350,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466351,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466352,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466353,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466354,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466355,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466356,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466357,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466358,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466359,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466360,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466361,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466362,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466363,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466364,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466365,smtWeld,smtWeld,SMT,15,4,0.0,expand
22466366,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466367,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466368,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466369,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466370,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466371,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466372,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466373,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466374,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466375,smtWeld,smtWeld,SMT,20,6,0.0,expand
22466376,smtWeld,smtWeld,SMT,10,4,0.0,expand
22466377,smtWeld,smtWeld,SMT,15,4,0.0,expand
22469448,smtWeld,smtWeld,SMT,10,4,0.0,expand
22469449,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646260,smtWeld,smtWeld,SMT,20,6,0.0,expand
28646261,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646262,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646263,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646264,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646265,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646266,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646267,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646268,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646269,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646270,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646271,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646272,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646273,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646274,smtWeld,smtWeld,SMT,10,4,0.0,expand
28646275,smtWeld,smtWeld,SMT,5,4,0.0,expand
28646276,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646288,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646289,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646290,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646291,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646293,smtWeld,smtWeld,SMT,2,0,0.0,expand
28646294,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646297,smtWeld,smtWeld,SMT,2,0,0.0,expand
28646298,smtWeld,smtWeld,SMT,15,4,0.0,expand
28646300,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646301,smtWeld,smtWeld,SMT,5,2,0.0,expand
28646303,smtWeld,smtWeld,SMT,15,4,0.0,expand
1053,smtWeld,smtWeld,SMT,5,0,0.0,expand
1133,smtWeld,smtWeld,SMT,5,5,0.0,expand
9803,smtWeld,smtWeld,SMT,1,0,0.0,expand
10000,manualWeld,manualWeld,THT,5,0,0.0,expand
14982,manualWeld,manualWeld,THT,5,5,0.0,expand
14984,manualWeld,manualWeld,THT,5,5,0.0,expand
14985,manualWeld,manualWeld,THT,5,5,0.0,expand
14992,manualWeld,manualWeld,THT,5,5,0.0,expand
14993,manualWeld,manualWeld,THT,5,5,0.0,expand
16967,manualWeld,manualWeld,THT,5,5,0.0,expand
23635,smtWeld,smtWeld,SMT,5,0,0.0,expand
25740,smtWeld,smtWeld,SMT,5,5,0.0,expand
27920,smtWeld,smtWeld,SMT,20,10,0.0,expand
44161,smtWeld,smtWeld,SMT,5,5,0.0,expand
49217,smtWeld,smtWeld,SMT,20,8,0.0,expand
49340,manualWeld,manualWeld,THT,5,5,0.0,expand
50392,smtWeld,smtWeld,SMT,5,5,0.0,expand
68176,smtWeld,smtWeld,SMT,5,5,0.0,expand
72041,smtWeld,smtWeld,SMT,20,6,0.0,expand
76718,manualWeld,manualWeld,THT,5,0,0.0,expand
93139,manualWeld,manualWeld,THT,5,0,0.0,expand
96126,manualWeld,manualWeld,THT,5,0,0.0,expand
96678,manualWeld,manualWeld,THT,5,5,0.0,expand
101412,smtWeld,smtWeld,SMT,5,5,0.0,expand
102654,manualWeld,manualWeld,THT,5,5,0.0,expand
102682,smtWeld,smtWeld,SMT,5,5,0.0,expand
110745,smtWeld,smtWeld,SMT,10,4,0.0,expand
110746,smtWeld,smtWeld,SMT,10,4,0.0,expand
112767,manualWeld,manualWeld,THT,5,0,0.0,expand
112769,manualWeld,manualWeld,THT,5,5,0.0,expand
112792,manualWeld,manualWeld,THT,5,5,0.0,expand
125252,manualWeld,manualWeld,THT,5,0,0.0,expand
125317,manualWeld,manualWeld,THT,5,0,0.0,expand
125379,manualWeld,manualWeld,THT,2,0,0.0,expand
126048,manualWeld,manualWeld,THT,5,0,0.0,expand
127638,manualWeld,manualWeld,THT,5,5,0.0,expand
134411,manualWeld,manualWeld,THT,5,5,0.0,expand
139745,smtWeld,smtWeld,SMT,5,5,0.0,expand
141329,manualWeld,manualWeld,THT,5,0,0.0,expand
142509,manualWeld,manualWeld,THT,5,5,0.0,expand
145395,smtWeld,smtWeld,SMT,1,0,0.0,expand
150480,manualWeld,manualWeld,THT,5,0,0.0,expand
151033,manualWeld,manualWeld,THT,5,5,0.0,expand
151401,manualWeld,manualWeld,THT,5,0,0.0,expand
152622,smtWeld,smtWeld,SMT,1,0,0.0,expand
153231,smtWeld,smtWeld,SMT,1,0,0.0,expand
154573,manualWeld,manualWeld,THT,5,0,0.0,expand
155279,manualWeld,manualWeld,THT,5,5,0.0,expand
155519,manualWeld,manualWeld,THT,5,5,0.0,expand
158713,smtWeld,smtWeld,SMT,5,5,0.0,expand
158730,smtWeld,smtWeld,SMT,5,5,0.0,expand
158766,smtWeld,smtWeld,SMT,5,5,0.0,expand
158772,smtWeld,smtWeld,SMT,5,5,0.0,expand
158774,smtWeld,smtWeld,SMT,5,5,0.0,expand
158786,smtWeld,smtWeld,SMT,5,5,0.0,expand
158799,smtWeld,smtWeld,SMT,5,5,0.0,expand
158824,smtWeld,smtWeld,SMT,5,5,0.0,expand
158834,smtWeld,smtWeld,SMT,5,5,0.0,expand
158840,smtWeld,smtWeld,SMT,5,5,0.0,expand
158850,smtWeld,smtWeld,SMT,5,5,0.0,expand
158856,smtWeld,smtWeld,SMT,5,5,0.0,expand
161957,smtWeld,smtWeld,SMT,5,0,0.0,expand
162769,smtWeld,smtWeld,SMT,5,5,0.0,expand
162775,smtWeld,smtWeld,SMT,20,10,0.0,expand
163715,smtWeld,smtWeld,SMT,5,0,0.0,expand
170203,smtWeld,smtWeld,SMT,5,5,0.0,expand
176911,manualWeld,manualWeld,THT,5,0,0.0,expand
176938,manualWeld,manualWeld,THT,5,5,0.0,expand
177036,manualWeld,manualWeld,THT,5,0,0.0,expand
177068,manualWeld,manualWeld,THT,5,0,0.0,expand
177080,manualWeld,manualWeld,THT,5,0,0.0,expand
179354,manualWeld,manualWeld,THT,5,0,0.0,expand
179443,manualWeld,manualWeld,THT,5,0,0.0,expand
179911,manualWeld,manualWeld,THT,5,0,0.0,expand
181408,smtWeld,smtWeld,SMT,1,0,0.0,expand
181560,manualWeld,manualWeld,THT,5,0,0.0,expand
201823,smtWeld,smtWeld,SMT,5,4,0.0,expand
210446,manualWeld,manualWeld,THT,5,5,0.0,expand
210484,manualWeld,manualWeld,THT,5,5,0.0,expand
210489,manualWeld,manualWeld,THT,5,5,0.0,expand
210496,manualWeld,manualWeld,THT,5,0,0.0,expand
210695,manualWeld,manualWeld,THT,5,5,0.0,expand
211340,manualWeld,manualWeld,THT,5,5,0.0,expand
213461,manualWeld,manualWeld,THT,5,5,0.0,expand
216007,manualWeld,manualWeld,THT,5,5,0.0,expand
216669,manualWeld,manualWeld,THT,5,0,0.0,expand
223123,smtWeld,smtWeld,SMT,5,2,0.0,expand
231319,manualWeld,manualWeld,THT,2,0,0.0,expand
232876,manualWeld,manualWeld,THT,5,5,0.0,expand
233235,manualWeld,manualWeld,THT,5,0,0.0,expand
233624,smtWeld,smtWeld,SMT,1,0,0.0,expand
233637,smtWeld,smtWeld,SMT,5,0,0.0,expand
194275,manualWeld,manualWeld,THT,5,0,0.0,expand
236260,smtWeld,smtWeld,SMT,1,0,0.0,expand
238973,manualWeld,manualWeld,THT,5,5,0.0,expand
239744,smtWeld,smtWeld,SMT,5,5,0.0,expand
239745,smtWeld,smtWeld,SMT,5,5,0.0,expand
239753,smtWeld,smtWeld,SMT,5,5,0.0,expand
239756,smtWeld,smtWeld,SMT,5,5,0.0,expand
239937,smtWeld,smtWeld,SMT,5,5,0.0,expand
239943,smtWeld,smtWeld,SMT,5,5,0.0,expand
239946,smtWeld,smtWeld,SMT,5,5,0.0,expand
239949,smtWeld,smtWeld,SMT,5,5,0.0,expand
239957,smtWeld,smtWeld,SMT,5,5,0.0,expand
239964,smtWeld,smtWeld,SMT,5,5,0.0,expand
239965,smtWeld,smtWeld,SMT,5,5,0.0,expand
239971,smtWeld,smtWeld,SMT,5,5,0.0,expand
239990,smtWeld,smtWeld,SMT,5,5,0.0,expand
239991,smtWeld,smtWeld,SMT,5,5,0.0,expand
239993,smtWeld,smtWeld,SMT,5,5,0.0,expand
239998,smtWeld,smtWeld,SMT,5,5,0.0,expand
240013,smtWeld,smtWeld,SMT,5,5,0.0,expand
240024,smtWeld,smtWeld,SMT,5,5,0.0,expand
240030,smtWeld,smtWeld,SMT,5,5,0.0,expand
240040,smtWeld,smtWeld,SMT,5,5,0.0,expand
240048,smtWeld,smtWeld,SMT,5,5,0.0,expand
240049,smtWeld,smtWeld,SMT,5,5,0.0,expand
240053,smtWeld,smtWeld,SMT,5,5,0.0,expand
240065,smtWeld,smtWeld,SMT,5,5,0.0,expand
240067,smtWeld,smtWeld,SMT,5,5,0.0,expand
240068,smtWeld,smtWeld,SMT,5,5,0.0,expand
240070,smtWeld,smtWeld,SMT,5,5,0.0,expand
240072,smtWeld,smtWeld,SMT,5,5,0.0,expand
240078,smtWeld,smtWeld,SMT,5,5,0.0,expand
240087,smtWeld,smtWeld,SMT,5,5,0.0,expand
240097,smtWeld,smtWeld,SMT,5,5,0.0,expand
240105,smtWeld,smtWeld,SMT,5,5,0.0,expand
240106,smtWeld,smtWeld,SMT,5,5,0.0,expand
240109,smtWeld,smtWeld,SMT,5,5,0.0,expand
240110,smtWeld,smtWeld,SMT,5,5,0.0,expand
240115,smtWeld,smtWeld,SMT,5,5,0.0,expand
240122,smtWeld,smtWeld,SMT,5,5,0.0,expand
240125,smtWeld,smtWeld,SMT,5,5,0.0,expand
240143,smtWeld,smtWeld,SMT,5,5,0.0,expand
240146,smtWeld,smtWeld,SMT,5,5,0.0,expand
240149,smtWeld,smtWeld,SMT,5,5,0.0,expand
240155,smtWeld,smtWeld,SMT,5,5,0.0,expand
240170,smtWeld,smtWeld,SMT,5,5,0.0,expand
246996,smtWeld,smtWeld,SMT,5,5,0.0,expand
255554,manualWeld,manualWeld,THT,5,5,0.0,expand
255555,manualWeld,manualWeld,THT,5,0,0.0,expand
255748,manualWeld,manualWeld,THT,5,0,0.0,expand
258222,smtWeld,smtWeld,SMT,1,0,0.0,expand
258466,smtWeld,smtWeld,SMT,5,5,0.0,expand
265389,manualWeld,manualWeld,THT,5,5,0.0,expand
266191,smtWeld,smtWeld,SMT,2,0,0.0,expand
267339,smtWeld,smtWeld,SMT,5,5,0.0,expand
273640,smtWeld,smtWeld,SMT,1,0,0.0,expand
274660,smtWeld,smtWeld,SMT,1,0,0.0,expand
275245,manualWeld,manualWeld,THT,5,5,0.0,expand
282407,smtWeld,smtWeld,SMT,1,0,0.0,expand
282463,smtWeld,smtWeld,SMT,2,0,0.0,expand
283454,smtWeld,smtWeld,SMT,1,0,0.0,expand
283625,manualWeld,manualWeld,THT,5,0,0.0,expand
283531,manualWeld,manualWeld,THT,5,0,0.0,expand
285162,smtWeld,smtWeld,SMT,5,5,0.0,expand
304524,smtWeld,smtWeld,SMT,5,5,0.0,expand
304537,smtWeld,smtWeld,SMT,5,5,0.0,expand
305729,manualWeld,manualWeld,THT,5,0,0.0,expand
310176,smtWeld,smtWeld,SMT,20,10,0.0,expand
321240,smtWeld,smtWeld,SMT,5,5,0.0,expand
322578,smtWeld,smtWeld,SMT,5,5,0.0,expand
327472,smtWeld,smtWeld,SMT,5,0,0.0,expand
329916,manualWeld,manualWeld,THT,5,5,0.0,expand
361097,manualWeld,manualWeld,THT,5,0,0.0,expand
361363,manualWeld,manualWeld,THT,5,0,0.0,expand
367564,smtWeld,smtWeld,SMT,5,5,0.0,expand
367578,smtWeld,smtWeld,SMT,5,5,0.0,expand
370937,manualWeld,manualWeld,THT,5,5,0.0,expand
378971,manualWeld,manualWeld,THT,5,0,0.0,expand
379003,manualWeld,manualWeld,THT,5,0,0.0,expand
383243,manualWeld,manualWeld,THT,5,5,0.0,expand
384824,smtWeld,smtWeld,SMT,5,5,0.0,expand
384827,smtWeld,smtWeld,SMT,5,5,0.0,expand
385065,smtWeld,smtWeld,SMT,5,1,0.0,expand
396043,manualWeld,manualWeld,THT,5,0,0.0,expand
397223,manualWeld,manualWeld,THT,1,0,0.0,expand
397944,manualWeld,manualWeld,THT,5,5,0.0,expand
397971,smtWeld,smtWeld,SMT,5,0,0.0,expand
399657,manualWeld,manualWeld,THT,5,5,0.0,expand
399682,manualWeld,manualWeld,THT,2,0,0.0,expand
405192,manualWeld,manualWeld,THT,5,5,0.0,expand
412240,manualWeld,manualWeld,THT,5,5,0.0,expand
415358,manualWeld,manualWeld,THT,5,5,0.0,expand
415472,manualWeld,manualWeld,THT,5,5,0.0,expand
422652,smtWeld,smtWeld,SMT,15,4,0.0,expand
423785,smtWeld,smtWeld,SMT,5,5,0.0,expand
428744,smtWeld,smtWeld,SMT,5,0,0.0,expand
433166,manualWeld,manualWeld,THT,5,5,0.0,expand
437258,smtWeld,smtWeld,SMT,1,0,0.0,expand
437280,manualWeld,manualWeld,THT,5,0,0.0,expand
437282,manualWeld,manualWeld,THT,5,0,0.0,expand
438046,manualWeld,manualWeld,THT,5,5,0.0,expand
440254,manualWeld,manualWeld,THT,1,0,0.0,expand
442695,manualWeld,manualWeld,THT,5,5,0.0,expand
444974,manualWeld,manualWeld,THT,5,0,0.0,expand
445508,manualWeld,manualWeld,THT,5,0,0.0,expand
445697,smtWeld,smtWeld,SMT,5,2,0.0,expand
445749,smtWeld,smtWeld,SMT,5,5,0.0,expand
453770,smtWeld,smtWeld,SMT,5,5,0.0,expand
454916,smtWeld,smtWeld,SMT,1,0,0.0,expand
455148,manualWeld,manualWeld,THT,5,0,0.0,expand
457758,smtWeld,smtWeld,SMT,5,0,0.0,expand
460348,manualWeld,manualWeld,THT,5,0,0.0,expand
460636,smtWeld,smtWeld,SMT,5,0,0.0,expand
460640,manualWeld,manualWeld,THT,5,5,0.0,expand
460641,manualWeld,manualWeld,THT,5,5,0.0,expand
460644,manualWeld,manualWeld,THT,5,5,0.0,expand
460659,manualWeld,manualWeld,THT,5,0,0.0,expand
460671,manualWeld,manualWeld,THT,5,5,0.0,expand
461024,manualWeld,manualWeld,THT,5,0,0.0,expand
461056,manualWeld,manualWeld,THT,5,5,0.0,expand
461066,manualWeld,manualWeld,THT,5,5,0.0,expand
461114,smtWeld,smtWeld,SMT,1,0,0.0,expand
461140,manualWeld,manualWeld,THT,5,0,0.0,expand
461595,manualWeld,manualWeld,THT,5,0,0.0,expand
462849,manualWeld,manualWeld,THT,5,5,0.0,expand
463099,smtWeld,smtWeld,SMT,5,2,0.0,expand
463456,smtWeld,smtWeld,SMT,1,0,0.0,expand
463837,smtWeld,smtWeld,SMT,5,0,0.0,expand
463863,manualWeld,manualWeld,THT,5,0,0.0,expand
463873,manualWeld,manualWeld,THT,5,0,0.0,expand
464080,manualWeld,manualWeld,THT,5,5,0.0,expand
464238,manualWeld,manualWeld,THT,5,0,0.0,expand
476315,manualWeld,manualWeld,THT,5,0,0.0,expand
476344,smtWeld,smtWeld,SMT,1,0,0.0,expand
476345,smtWeld,smtWeld,SMT,5,0,0.0,expand
476384,smtWeld,smtWeld,SMT,2,0,0.0,expand
476389,manualWeld,manualWeld,THT,5,0,0.0,expand
495216,manualWeld,manualWeld,THT,5,0,0.0,expand
502957,manualWeld,manualWeld,THT,5,0,0.0,expand
502966,manualWeld,manualWeld,THT,5,0,0.0,expand
504067,smtWeld,smtWeld,SMT,5,0,0.0,expand
504121,smtWeld,smtWeld,SMT,1,0,0.0,expand
504175,manualWeld,manualWeld,THT,5,5,0.0,expand
505844,manualWeld,manualWeld,THT,2,0,0.0,expand
505846,manualWeld,manualWeld,THT,2,0,0.0,expand
506093,manualWeld,manualWeld,THT,5,5,0.0,expand
506095,manualWeld,manualWeld,THT,5,0,0.0,expand
506096,smtWeld,smtWeld,SMT,5,0,0.0,expand
506107,smtWeld,smtWeld,SMT,5,2,0.0,expand
506139,manualWeld,manualWeld,THT,5,0,0.0,expand
506152,manualWeld,manualWeld,THT,5,0,0.0,expand
506154,manualWeld,manualWeld,THT,5,0,0.0,expand
506159,manualWeld,manualWeld,THT,5,5,0.0,expand
509024,smtWeld,smtWeld,SMT,1,0,0.0,expand
510544,smtWeld,smtWeld,SMT,5,2,0.0,expand
511329,smtWeld,smtWeld,SMT,1,0,0.0,expand
511850,smtWeld,smtWeld,SMT,1,0,0.0,expand
514059,manualWeld,manualWeld,THT,5,5,0.0,expand
516597,smtWeld,smtWeld,SMT,1,0,0.0,expand
517951,smtWeld,smtWeld,SMT,1,0,0.0,expand
522629,manualWeld,manualWeld,THT,5,0,0.0,expand
522897,manualWeld,manualWeld,THT,5,5,0.0,expand
522902,manualWeld,manualWeld,THT,5,0,0.0,expand
522904,manualWeld,manualWeld,THT,5,0,0.0,expand
522909,manualWeld,manualWeld,THT,5,0,0.0,expand
522911,manualWeld,manualWeld,THT,5,0,0.0,expand
522989,manualWeld,manualWeld,THT,5,5,0.0,expand
522991,manualWeld,manualWeld,THT,5,0,0.0,expand
523554,manualWeld,manualWeld,THT,5,5,0.0,expand
525756,manualWeld,manualWeld,THT,5,0,0.0,expand
525759,manualWeld,manualWeld,THT,5,0,0.0,expand
526686,manualWeld,manualWeld,THT,5,5,0.0,expand
526810,manualWeld,manualWeld,THT,5,0,0.0,expand
556902,manualWeld,manualWeld,THT,5,0,0.0,expand
576679,smtWeld,smtWeld,SMT,5,5,0.0,expand
576691,smtWeld,smtWeld,SMT,5,5,0.0,expand
576692,smtWeld,smtWeld,SMT,20,10,0.0,expand
576982,smtWeld,smtWeld,SMT,20,6,0.0,expand
596472,manualWeld,manualWeld,THT,5,5,0.0,expand
604252,manualWeld,manualWeld,THT,1,0,0.0,expand
616197,manualWeld,manualWeld,THT,5,5,0.0,expand
619638,manualWeld,manualWeld,THT,5,0,0.0,expand
